Price,Close,High,Low,Open,Volume
Ticker,AEP,AEP,AEP,AEP,AEP
Date,,,,,
2020-01-02,77.26168060302734,78.17102932551713,76.86487686928858,78.12143043557019,1779700
2020-01-03,77.17902374267578,77.74116769463683,76.9640846797571,77.11288767607273,1939400
2020-01-06,77.4352798461914,77.69981776018514,77.1046058769289,77.17074193219767,1253200
2020-01-07,77.45182037353516,77.5675553217356,76.83180901942637,77.11287780588982,2608100
2020-01-08,77.2203598022461,77.72462996196833,77.03022018890893,77.2203598022461,2245400
2020-01-09,77.60887908935547,77.82381810665449,77.09634044967156,77.10460272593149,2141900
2020-01-10,77.9891357421875,78.25367989753815,77.72459789391667,77.8734008277615,1452800
2020-01-13,78.22888946533203,78.61743088570735,78.03048761706332,78.03048761706332,2383800
2020-01-14,78.51824188232422,78.51824188232422,77.74942753897227,78.16276844814898,2717500
2020-01-15,79.85746002197266,79.91532749525707,78.96464217094326,79.11344514611484,4114400
2020-01-16,80.44441986083984,80.62629090196779,79.89054445891954,79.93188107993329,2175900
2020-01-17,81.47775268554688,81.56042590765655,80.23773003887764,80.53533597864477,4554800
2020-01-21,82.12256622314453,82.54417570321813,81.43642512888859,81.68442588234011,4731400
2020-01-22,82.66817474365234,82.9988487040432,82.50284091699753,82.66817474365234,2985100
2020-01-23,83.47007751464844,83.51967641339029,82.6764635993651,82.69299446325148,2402200
2020-01-24,84.45381164550781,84.61914547470761,83.32125536353715,83.47005833264949,3189000
2020-01-27,84.13967895507812,84.94156137082636,83.9826073829388,84.42901634553314,2294900
2020-01-28,84.47860717773438,84.7762131021796,84.08179717611374,84.18100125328915,1572400
2020-01-29,84.99114990234375,85.26395639740501,84.20580475155911,84.60260846521068,1643600
2020-01-30,86.05758666992188,86.08238611840576,84.66049851297467,84.92503647527377,1952900
2020-01-31,86.15677642822266,86.33037884579247,85.6525000360564,85.97490542684054,2457800
2020-02-03,86.15677642822266,86.55358015207322,85.859170481794,86.36344687396026,3671500
2020-02-04,85.04074096679688,86.77677111650283,85.02420380234506,85.82608598709139,3203200
2020-02-05,84.4207534790039,85.23089816662556,84.29674993907919,84.92502991617091,4064600
2020-02-06,84.52821350097656,84.916754953586,84.3050121915422,84.3050121915422,2752700
2020-02-07,84.35340118408203,85.06092939061269,84.27016443935976,84.936071098251,2260700
2020-02-10,84.83619689941406,84.88614403476154,84.24520766068899,84.62810182871266,1541000
2020-02-11,85.08589172363281,85.2523651973168,84.70299765371489,84.90276709224686,1498000
2020-02-12,84.72799682617188,85.19412779130047,84.3617474389662,84.71967124449226,1503500
2020-02-13,85.61029815673828,85.88498513357834,84.61977008505407,85.06924978281118,2555100
2020-02-14,86.36775970458984,86.4676412507888,85.66855712841667,85.86000734289149,1377000
2020-02-18,86.84221649169922,87.091926708877,86.43434567436344,86.63412146877302,2121900
2020-02-19,86.15135955810547,86.89217750423201,86.10141877314877,86.6924080138476,1910000
2020-02-20,85.21907806396484,86.55921062283733,84.93607185926213,85.69353449874502,3344500
2020-02-21,84.66140747070312,85.8517116650741,84.57817070302816,84.94442010146794,3361300
2020-02-24,83.2713394165039,85.15252097633795,83.26301383400376,84.594821258885,3279600
2020-02-25,81.71478271484375,83.75411851443724,81.52333877828735,83.42949066500813,3356500
2020-02-26,81.09881591796875,82.42229759622947,81.0655199426558,81.90622585527355,3258500
2020-02-27,76.46246337890625,81.16541386761546,76.40419700544155,80.99893397874598,5865600
2020-02-28,74.29824829101562,74.93917816330581,71.93428554332515,74.93917816330581,6763800
2020-03-02,79.15103149414062,79.3341561572939,74.36484526405496,74.53965069747004,4936200
2020-03-03,79.4507064819336,81.40680549849424,78.2853790046955,79.07613784290113,6823000
2020-03-04,83.08818054199219,83.77905754259021,80.21647176438003,80.21647176438003,4027200
2020-03-05,82.2308349609375,83.38784284986059,81.34018846333721,81.88123682555566,5285700
2020-03-06,81.32354736328125,81.34019852448657,78.11888469144294,79.82526673322353,5815300
