Price,Close,High,Low,Open,Volume
Ticker,MU,MU,MU,MU,MU
Date,,,,,
2020-01-02,54.220970153808594,54.318861852257434,53.35954187839119,53.692366184744294,20173200
2020-01-03,53.37912368774414,54.14266404852959,52.86031072189492,53.01693371540714,16815800
2020-01-06,52.43938064575195,52.99735023946352,52.03803403037721,52.61558196315417,18768700
2020-01-07,57.04018783569336,57.167445177136294,54.19160474672395,54.21118308649874,49908200
2020-01-08,56.3060188293457,57.15765610073593,55.855728201639295,56.86398846241377,29730800
2020-01-09,56.10044860839844,57.24575345181145,55.287964330747364,57.08913047149378,22376100
2020-01-10,55.47395324707031,56.28643752902926,55.082397661293264,56.257071886997245,19122800
2020-01-13,56.237491607666016,56.560524861434374,55.65994368444497,55.80677562372648,16163000
2020-01-14,56.3060188293457,57.06955543582062,55.26838919080838,56.58010812722149,26454300
2020-01-15,54.9845085144043,55.91445914180906,54.66147523451053,55.82635847744047,21638600
2020-01-16,56.4626350402832,56.61925801086457,55.5620501588007,55.60120683499259,22732700
2020-01-17,56.443058013916016,56.89334859802887,55.806775080662355,56.79546063946043,20549200
2020-01-21,57.72541427612305,57.93098124064491,56.06129275197506,56.15918071578934,24821700
2020-01-22,57.92118453979492,58.978392369702654,57.60793860519695,58.26379984801439,22604400
2020-01-23,57.95055389404297,59.28185098273234,57.784139890863756,59.05670570070194,26146100
2020-01-24,56.54093551635742,58.753238819070624,56.0319137449115,58.73366048414031,28555300
2020-01-27,54.24055099487305,54.80831166949992,53.46722334530334,53.98604003554191,27310100
2020-01-28,55.278175354003906,55.581630268698966,54.07413552911797,55.06281736226964,18544900
2020-01-29,54.13286209106445,55.982971995649564,54.123074789650964,54.80830164836033,19278300
2020-01-30,53.868560791015625,53.9077174655128,52.096764213157456,53.03650199597366,30783800
2020-01-31,51.969512939453125,54.03498108235676,51.58774465411766,53.98603710062927,28550800
2020-02-03,52.64494323730469,52.96798020380548,51.88140674802796,52.126130364763945,20471900
2020-02-04,54.32864761352539,54.837673228457184,53.78046532032507,54.12308065389516,19998600
2020-02-05,55.571842193603516,56.05149841592224,54.64189165535837,55.81656582292138,19795300
2020-02-06,57.441524505615234,57.92118067727572,56.19832815187664,56.85418935095746,23358700
2020-02-07,55.67952346801758,56.77588432668482,55.57184446923852,56.74651868490376,20891100
2020-02-10,56.12002182006836,56.1298091217374,55.013870022163196,55.11175797559789,15929000
2020-02-11,56.04172134399414,57.59816405994591,55.1411400161161,56.6584260480244,26776900
2020-02-12,58.01907730102539,59.89855294336569,57.6568873826093,57.79393201475668,47180800
2020-02-13,58.07781219482422,59.35037429179517,57.61773058712323,57.7645625208971,23679700
2020-02-14,57.26533508300781,59.281859337930314,57.03039873193285,58.89029999753425,20920200
2020-02-18,56.531158447265625,56.81503875385486,55.42500659571235,55.86550987590491,21513200
2020-02-19,58.72388458251953,58.978395517645,57.32406510386376,57.34364344259438,23335500
2020-02-20,57.75477981567383,58.723887086131406,56.472426580544116,58.616208085615405,20797100
2020-02-21,55.787200927734375,57.49047531940045,54.71041470383672,57.39258736003989,27038900
2020-02-24,53.84899139404297,54.28949471980573,51.49964654695261,52.18487352767395,33321100
2020-02-25,51.00039291381836,54.279691147901644,50.4620017811138,53.682565011303936,41894200
2020-02-26,51.26469802856445,53.12459885851638,50.785041869826344,51.53879099631483,28075600
2020-02-27,49.512489318847656,51.73457671455509,48.9349413711291,49.561433300684186,36349200
2020-02-28,51.45070266723633,51.803101594375235,47.36871015246433,47.623224845282394,40121300
2020-03-02,53.43784713745117,53.53573508687643,51.000398361228775,52.07718447583617,33272700
2020-03-03,50.706729888916016,54.23075201917099,50.02150305240651,53.44763350076821,36893200
2020-03-04,54.123085021972656,54.21118568809395,51.10808776732097,51.90099376241262,28222000
2020-03-05,52.586212158203125,54.43632211025994,52.21423121378441,52.32191020302557,26223000
2020-03-06,50.38370132446289,52.06739733238512,48.944725208396456,51.09829386440314,30313700
2020-03-09,44.99978256225586,47.574272477427726,43.97194032244475,44.520122601398256,31260800
2020-03-10,46.84989929199219,47.24145491771096,44.33414030019386,47.13377964121439,31652900
2020-03-11,42.79726791381836,45.342392071312375,41.94562702654415,45.224925779138246,38483800
2020-03-12,37.99089813232422,41.64217428868731,37.19799221707425,38.568446055588346,40117200
2020-03-13,42.08267593383789,42.11204157371395,37.540602345637616,40.692643810788,35264800
2020-03-16,33.74249267578125,38.31392793633198,33.72291433880116,36.56170598556667,36879100
2020-03-17,36.59107971191406,38.30414519254805,33.30199339162699,34.74096959029919,34869000
2020-03-18,33.95785903930664,35.78839499161011,30.472994097530567,33.53693397940262,36519000
2020-03-19,35.52408218383789,36.512763982529506,32.9398013098458,33.92848310853741,31015200
2020-03-20,35.34788513183594,37.775543328021215,35.08358313778287,36.9728500427578,37667400
2020-03-23,37.44271469116211,38.636967178211954,34.93674342242698,36.20930926202457,45286000
2020-03-24,42.35676956176758,43.48249610518713,40.271723029435314,40.93737165258189,45588000
2020-03-25,41.60301971435547,43.93278986393159,39.18514890307561,42.9832609249231,54091000
2020-03-26,43.84468460083008,44.7844224042557,42.415499558013686,43.952363590965824,62450700
2020-03-27,42.56233596801758,44.32434546839776,41.41703109973573,42.337190662308835,39791500
2020-03-30,43.58038330078125,44.60822177216758,42.239298890195016,43.23776798752837,33763900
2020-03-31,41.17230987548828,44.216669067158826,41.025474185910674,43.46292348094143,36723700
2020-04-01,39.0481071472168,41.407243113785526,38.49992853090368,39.69417746943351,37452800
2020-04-02,40.222782135009766,40.71222946995309,38.68591780202268,38.95021981099449,31457700
2020-04-03,40.350032806396484,40.976524693917774,39.69417154439462,40.10530917944684,28522400
2020-04-06,45.39133834838867,45.70458429951505,42.42528911495431,42.43507641722051,37899100
2020-04-07,45.5577507019043,47.34912568630778,45.068303454314055,47.07503642259682,34646400
2020-04-08,47.270816802978516,47.662372366623124,45.81226233945422,46.086355341610286,27694400
2020-04-09,45.156402587890625,48.758734507603876,44.39286236811066,48.259496240726286,39799400
2020-04-13,45.195552825927734,45.410910789678844,43.45312198230016,43.952360219325776,30449900
2020-04-14,46.614959716796875,47.35892170251086,45.636065118679085,46.008046111536075,25738000
2020-04-15,45.450069427490234,45.67521470197275,44.67674191892901,45.420703789049114,22389400
2020-04-16,44.56906509399414,46.203820839911494,43.71742793022358,46.02761953234708,26589000
2020-04-17,44.73548126220703,45.90036442147304,43.90341866200018,45.79268542451328,23388300
2020-04-20,42.48402404785156,44.12856715513526,42.386132354449984,43.58038487464526,30463300
2020-04-21,40.53602600097656,42.160990918249304,40.320667989976094,42.09246859369218,32482200
2020-04-22,42.9832649230957,43.267145274345275,41.847747252284236,42.20014993187863,21346600
2020-04-23,42.84621047973633,43.77616095309973,42.50359518208351,42.89515445534788,22273100
2020-04-24,43.22797775268555,43.384600711658884,42.07288202993748,42.87557516144907,16581800
2020-04-27,44.324344635009766,44.43202363445164,43.639121427991306,44.05025535220238,16667200
2020-04-28,44.35371017456055,46.68347634527129,44.32434080095277,45.23471296488597,25234900
2020-04-29,48.778316497802734,49.08177141393738,45.352185623452414,45.59690925733457,35743000
2020-04-30,46.87925338745117,48.533587354580426,46.37022783865647,48.435695671628054,28585400
2020-05-01,44.108985900878906,45.92972646756307,43.58038199400961,45.381547957493616,28194000
2020-05-04,43.52165222167969,43.74679752744851,42.6895933206129,43.257350236424166,21377100
2020-05-05,44.451602935791016,45.95910149222797,44.157935307258406,44.49075961537843,21007500
2020-05-06,45.107460021972656,46.12550745653341,44.95083331830131,45.09766898590012,22011900
2020-05-07,45.60669708251953,46.497490970695935,45.36197344583166,46.125509997358186,16372100
2020-05-08,47.23165512084961,47.437222050041456,46.29191738667046,46.29191738667046,17437100
2020-05-11,47.18272018432617,47.70153312428003,46.43875820163625,46.7324295672271,17353500
2020-05-12,44.725685119628906,47.53511481965654,44.67674114501288,47.49595814628936,26738900
2020-05-13,42.61128234863281,44.91168698582288,42.043525401017014,44.90189594830949,35117500
2020-05-14,44.76484680175781,44.8137907818502,41.61280519254857,42.1512001761238,27543500
2020-05-15,43.47270202636719,43.834891924389396,42.327397321464815,42.36655026116936,28803900
2020-05-18,44.950836181640625,45.175985215416965,44.00131100235887,44.862739256492986,20307800
2020-05-19,44.167724609375,45.254298244898756,44.069836640161924,44.8137949150666,17389500
2020-05-20,45.6556396484375,46.047198948680666,45.11724841124282,45.52838231573053,17876500
2020-05-21,44.2656135559082,45.58711972891447,43.81531921668712,45.51859740789556,17445300
2020-05-22,43.99151611328125,44.35370975559587,43.30629297200723,44.197086789849514,13385400
2020-05-26,44.8333740234375,45.70458966058651,44.490762391138475,45.24451171638306,24303900
2020-05-27,48.40633773803711,48.53359507903614,42.97347356472963,44.98020670731518,56071500
2020-05-28,45.48923110961914,47.76026617567994,45.09767179442809,47.67216551647127,38289300
2020-05-29,46.898834228515625,47.00651321842053,45.234712871317285,45.63605945738988,26337000
2020-06-01,45.36198425292969,46.663912368505315,45.34240590922792,46.487714743563934,21809100
2020-06-02,45.831844329833984,45.8612099725461,44.608226094342506,45.50881105744122,23035600
2020-06-03,47.88751983642578,48.37696711390774,46.44854737987555,47.02609531667172,34662100
2020-06-04,50.13897705078125,50.88293522129733,47.57427079437525,47.82878545331564,34830800
2020-06-05,52.586212158203125,53.66299458224258,51.48006036079767,51.54858267500821,34110700
2020-06-08,52.5666389465332,53.48679849436229,51.1276627394231,53.34975385257779,22850600
2020-06-09,52.02824401855469,52.370855598891666,51.34301712369457,51.538796769966915,17840800
2020-06-10,51.36259841918945,52.17507895685083,50.4815918273288,51.8030979809334,18766700
2020-06-11,47.495967864990234,50.01172676372855,47.182721882327726,49.35586542027558,29897600
2020-06-12,47.66236877441406,49.41459071215721,46.36044111549453,49.22860211350754,24293600
2020-06-15,48.20077133178711,48.68042759051035,46.10593376911766,46.36044845406946,18092300
2020-06-16,49.943199157714844,51.04935101751401,48.80768165707935,50.08024379386609,20987200
2020-06-17,49.884464263916016,50.42285550762166,49.4733303544563,50.21728855289181,13905100
2020-06-18,49.41460418701172,49.962786565306025,48.96431351958441,49.434182529185115,13220200
2020-06-19,49.757205963134766,51.636681487424184,49.67889261586308,50.08023918516567,28081500
2020-06-22,50.07046127319336,50.315184928029716,49.17966731895648,50.02151355487679,15952200
2020-06-23,48.788108825683594,49.81594744702708,48.523806825763266,49.6201677729172,23194200
2020-06-24,47.270816802978516,49.042613476906766,47.00651483707064,48.602113934579855,19346500
2020-06-25,48.151817321777344,48.26928734602719,46.28212904560665,47.221870568675264,14971900
2020-06-26,47.46659469604492,48.30844080712369,47.123979389570174,48.112664899636485,16929700
2020-06-29,48.1126708984375,48.1126708984375,46.57580668108946,47.662376546189385,24666200
2020-06-30,50.432647705078125,51.36259827517097,49.89425644897796,50.68715864524291,47852100
2020-07-01,48.651058197021484,50.47180259443781,48.56295754120501,50.432645917589106,25218400
2020-07-02,48.778316497802734,49.67889767807968,48.43570116985592,49.43417404419751,18562400
2020-07-06,49.84531784057617,50.34455624383449,49.414605503844356,49.6789075289481,16321000
2020-07-07,48.053932189941406,49.522273971584525,47.97561883584437,49.45375165384275,19797900
2020-07-08,48.660850524902344,48.70000720579521,47.926679562000906,48.514018572834026,15311900
2020-07-09,48.925148010253906,49.3264946169474,47.70152985153151,48.79789067617462,18510800
2020-07-10,49.62995910644531,49.63974640982517,48.35739681842091,48.95451941344689,18128700
2020-07-13,48.41612243652344,51.17660470548553,48.33781281609613,50.22707955300663,23296400
2020-07-14,48.660850524902344,48.739163886688075,46.937997641669085,48.044149604679504,17455200
2020-07-15,49.44396209716797,49.58101047093914,48.36717958541327,49.15029447888817,15911400
2020-07-16,49.04261779785156,49.22861016109203,48.19098054434939,48.768528505732824,14014000
2020-07-17,48.4259147644043,49.365652639711314,48.239922409329985,49.24818633884453,15003800
2020-07-20,50.129188537597656,50.23686753455425,48.49443644688954,48.61190274621204,17604200
2020-07-21,50.432647705078125,51.54858689551499,50.14876738914275,50.53053566648311,16650200
2020-07-22,50.55990219116211,50.6773684850614,49.943197613365065,50.49137987520535,11412600
2020-07-23,51.52900695800781,53.05608375418692,50.48159011988175,50.64800413013184,33399900
2020-07-24,48.96430587768555,50.19771136861545,48.60211593947233,50.19771136861545,25348000
2020-07-27,50.50117492675781,50.618641238682855,49.42439231004039,49.53206758436275,15991700
2020-07-28,49.03282165527344,50.187917369799266,48.98387768110252,50.178126334453566,15614400
2020-07-29,49.32649230957031,49.561428628097204,48.729366078576135,49.32649230957031,14714800
2020-07-30,49.66911315917969,49.67890046204147,48.07351393127982,48.690218568794634,17644300
2020-07-31,49.00346374511719,49.62995567534448,48.2203450981466,49.551642316972845,17433200
