Price,Close,High,Low,Open,Volume
Ticker,HES,HES,HES,HES,HES
Date,,,,,
2020-01-02,62.8621711730957,63.13136914804584,62.32377522319542,62.66723617374018,1561400
2020-01-03,64.830078125,65.24780197171458,63.60476758909434,63.92966627501873,2925600
2020-01-06,65.77691650390625,65.93471999343797,64.70940939558636,65.19211158746782,2116800
2020-01-07,65.8511734008789,65.86973559942251,64.5980089949673,65.30349293541808,1733200
2020-01-08,63.60476303100586,65.9068650969992,63.14991481825549,65.8326021408466,2377000
2020-01-09,64.13387298583984,64.23598277809037,62.268064052036856,63.13135142517897,1487200
2020-01-10,63.59547805786133,64.12458916507018,63.21488576353514,64.08745769132338,1223200
2020-01-13,64.32881164550781,64.57015561264478,63.35412989126186,63.47480187483035,1655900
2020-01-14,65.03428649902344,65.1085494476755,63.97606426809768,64.3845034035794,2509800
2020-01-15,65.05286407470703,65.08999555376917,64.20813886078082,64.62586268865071,1108900
2020-01-16,65.26636505126953,66.51952952620876,64.90434196183115,65.4334531757877,1803800
2020-01-17,64.8857650756836,65.6655047588741,64.74652382308406,65.3406132242114,1602800
2020-01-21,63.57692337036133,64.61658362755207,63.53051432910568,64.29169201033812,2058600
2020-01-22,62.37945556640625,63.79970811285788,62.2680682089552,63.18704931845455,2165200
2020-01-23,61.75751495361328,62.48156105552328,60.058787048605886,61.191272318610814,2114500
2020-01-24,59.78959274291992,61.61827008857566,59.00984592952295,61.506882745308054,2117100
2020-01-27,57.69171905517578,58.712809986343196,57.487499452521135,58.05374213911599,4966600
2020-01-28,57.66386032104492,59.48326365893787,57.29255619124918,58.27651549920766,11483700
2020-01-29,53.672325134277344,57.775261571709585,53.39384611877175,57.775261571709585,6557600
2020-01-30,54.35923767089844,54.7119760679002,53.087511182428734,53.35670907044516,4376700
2020-01-31,52.51198959350586,53.551646170722556,52.084988227637716,53.4866678559623,3553900
2020-02-03,52.38203430175781,53.85797692238934,52.214946190663476,52.8183203186211,3345700
2020-02-04,53.5330810546875,54.303543283023686,52.79975384514238,53.560931433517645,2954000
